glm-5.2	1731	341	246
glm-5.2	27381	512	435
glm-5.2	2291	281	232
glm-5.2	2167	410	333
glm-5.2	15215	512	506
glm-5.2	2058	160	126
glm-5.2	2328	78	43
glm-5.2	9014	512	507
glm-5.2	28939	512	508
glm-5.2	406	320	248
glm-5.2	2451	356	273
glm-5.2	16446	512	510
glm-5.2	2599	330	259
glm-5.2	17677	512	509
glm-5.2	9330	512	508
glm-5.2	1705	512	459
glm-5.2	30423	512	509
glm-5.2	514	340	280
glm-5.2	432	420	321
glm-5.2	18908	512	501
glm-5.2	9646	512	511
glm-5.2	2985	512	507
glm-5.2	1973	512	508
glm-5.2	31907	512	510
glm-5.2	1777	512	491
glm-5.2	20139	512	506
glm-5.2	4217	512	503
glm-5.2	3378	512	508
glm-5.2	3044	512	505
glm-5.2	33391	512	509
glm-5.2	21370	512	505
glm-5.2	9962	512	512
glm-5.2	5449	352	234
glm-5.2	34875	352	249
glm-5.2	4783	512	506
glm-5.2	4302	512	502
glm-5.2	22601	512	509
glm-5.2	6055	333	275
glm-5.2	5560	316	220
glm-5.2	6188	512	504
glm-5.2	10278	512	507
glm-5.2	35241	512	458
glm-5.2	6046	368	276
glm-5.2	23832	473	376
glm-5.2	7593	512	505
glm-5.2	6176	463	377
glm-5.2	10594	512	512
glm-5.2	35559	474	416
glm-5.2	6520	251	176
glm-5.2	24154	288	249
glm-5.2	7488	512	507
glm-5.2	8998	512	507
glm-5.2	24421	230	202
glm-5.2	6975	345	265
glm-5.2	35873	512	506
glm-5.2	10910	512	509
glm-5.2	24677	329	268
glm-5.2	10403	512	504
glm-5.2	8720	512	502
glm-5.2	410	223	167
glm-5.2	440	474	402
glm-5.2	36136	470	415
glm-5.2	11226	512	508
glm-5.2	9958	512	498
glm-5.2	11808	512	503
glm-5.2	1755	361	270
glm-5.2	2050	512	423
glm-5.2	13213	512	507
glm-5.2	11190	512	502
glm-5.2	36449	507	441
glm-5.2	11542	512	509
glm-5.2	2443	512	429
glm-5.2	3724	512	511
glm-5.2	14618	512	508
glm-5.2	11858	400	320
glm-5.2	3117	384	312
glm-5.2	12422	512	497
glm-5.2	36772	512	507
glm-5.2	16023	512	505
glm-5.2	3772	141	71
glm-5.2	13663	512	510
glm-5.2	5311	512	505
glm-5.2	12252	512	507
glm-5.2	17428	512	508
glm-5.2	4429	466	392
glm-5.2	14895	512	504
glm-5.2	18833	512	505
glm-5.2	6898	512	497
glm-5.2	8496	512	510
glm-5.2	20238	512	505
glm-5.2	16127	512	504
glm-5.2	21643	512	505
glm-5.2	10083	512	466
glm-5.2	17359	512	508
glm-5.2	23048	512	505
glm-5.2	18591	512	502
glm-5.2	11715	512	501
glm-5.2	13311	269	188
glm-5.2	24453	512	496
glm-5.2	19823	512	511
glm-5.2	21055	512	503
glm-5.2	25858	512	509
glm-5.2	13854	478	399
glm-5.2	14007	134	95
glm-5.2	27263	512	509
glm-5.2	14508	197	163
glm-5.2	22287	512	504
glm-5.2	14658	383	332
glm-5.2	28668	512	504
glm-5.2	23519	512	507
glm-5.2	30073	512	506
glm-5.2	15170	438	368
glm-5.2	24751	512	505
glm-5.2	15306	255	196
glm-5.2	31478	512	505
glm-5.2	25983	512	500
glm-5.2	16927	348	264
glm-5.2	32883	512	505
glm-5.2	27215	512	508
glm-5.2	18496	512	510
glm-5.2	34288	512	507
glm-5.2	28447	512	507
glm-5.2	35693	512	500
glm-5.2	19983	466	382
glm-5.2	29679	512	502
glm-5.2	37098	512	508
glm-5.2	30911	512	505
glm-5.2	21537	512	508
glm-5.2	38503	512	507
glm-5.2	39908	512	506
glm-5.2	23010	512	506
glm-5.2	32143	512	507
glm-5.2	33375	512	502
glm-5.2	24483	512	493
glm-5.2	41313	512	509
glm-5.2	34607	512	499
glm-5.2	25972	512	512
glm-5.2	406	323	237
glm-5.2	1720	512	470
glm-5.2	2990	360	269
glm-5.2	3569	512	454
glm-5.2	4111	512	510
glm-5.2	4604	151	104
glm-5.2	4716	238	171
glm-5.2	6011	512	492
glm-5.2	7260	512	420
glm-5.2	8578	512	455
glm-5.2	9859	512	492
glm-5.2	11106	512	510
glm-5.2	12338	512	503
glm-5.2	13570	512	501
glm-5.2	14802	512	511
glm-5.2	16034	512	508
glm-5.2	17266	512	505
glm-5.2	18498	512	412
glm-5.2	19822	460	368
glm-5.2	21164	363	288
glm-5.2	21301	384	322
glm-5.2	22580	512	502
glm-5.2	23802	512	439
glm-5.2	25091	443	354
glm-5.2	25440	223	162
glm-5.2	25563	512	485
glm-5.2	25654	512	505
glm-5.2	25721	345	293
glm-5.2	27003	512	505
glm-5.2	28235	512	501
glm-5.2	410	217	134
glm-5.2	2081	512	507
glm-5.2	3671	512	508
glm-5.2	5261	512	494
glm-5.2	6862	512	512
glm-5.2	8452	403	293
glm-5.2	10045	512	450
glm-5.2	11592	343	224
glm-5.2	13182	512	449
glm-5.2	14716	512	511
glm-5.2	16189	180	118
glm-5.2	16318	512	507
glm-5.2	16387	512	512
glm-5.2	16456	254	172
glm-5.2	18126	512	508
glm-5.2	19716	512	508
glm-5.2	21306	512	511
glm-5.2	22896	512	507
glm-5.2	24486	512	511
glm-5.2	26076	512	506
glm-5.2	27666	512	511
glm-5.2	29256	512	508
glm-5.2	30846	512	509
glm-5.2	32436	512	509
glm-5.2	34026	512	506
glm-5.2	35616	512	510
glm-5.2	37206	512	511
glm-5.2	38796	512	511
glm-5.2	40386	512	505
glm-5.2	41976	512	508
